timeStampS;timeStampNs;heading;pitch;roll;waveHeight;waveDirection;wavePeriod;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z;latitude;longitude;heading_gnss;vertical_speed_gnss;horizontal_speed_gnss;altitude;east_speed;north_speed;vertical_speed;heave;heave_velocity;hs;wave_height;wave_period;wave_period_at_hmax;wave_direction;wave_energy;fourier_coeff;sync_byte;frequency_00;wave_spectrum_00;frequency_01;wave_spectrum_01;frequency_02;wave_spectrum_02;frequency_03;wave_spectrum_03;frequency_04;wave_spectrum_04;frequency_05;wave_spectrum_05;frequency_06;wave_spectrum_06;frequency_07;wave_spectrum_07;latitude_gnss;longitude_gnss;altitude_gnss;horizontal_speed_gnss_1;track_over_ground_gnss;vertical_speed_gnss_2;ms_gps;gps_week;gnss_info1;gnss_info2;usw;vinp;temper
1748649597;269237598;131.5500030517578;13.90999984741211;172.17999267578125;0.0;0.0;0.0;0.01850000023841858;-0.029750000685453415;0.996749997138977;11.720000267028809;-3.359999895095825;-10.020000457763672;-5.8255391120910645;-35.22589111328125;166.02999877929688;0.0;0.0;41.095001220703125;-5.059999942779541;-15.239999771118164;-28.06999969482422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.63100051879883;0.0;79.9800033569336;0.0;518415320;2368;50;28;0;0;0
1748649597;308997428;131.38999938964844;13.699999809265137;172.19000244140625;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;5.579999923706055;2.8399999141693115;-5.199999809265137;-5.825544357299805;-35.225894927978516;166.02999877929688;0.0;0.0;40.417999267578125;-5.110000133514404;-15.319999694824219;-28.84000015258789;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.62900161743164;0.0;86.80000305175781;0.0;518415360;2368;50;28;0;0;0
1748649597;349136969;131.27000427246094;13.40999984741211;172.24000549316406;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;3.6600000858306885;1.899999976158142;-4.28000020980835;-5.825550079345703;-35.225894927978516;166.02999877929688;0.0;0.0;39.724998474121094;-5.150000095367432;-15.399999618530273;-29.610000610351562;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.63100051879883;0.0;86.80000305175781;0.0;518415400;2368;50;28;0;0;0
1748649597;389241139;131.14999389648438;13.119999885559082;172.3300018310547;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;3.2200000286102295;0.25999999046325684;-3.359999895095825;-5.825555801391602;-35.22589874267578;166.02999877929688;0.009999999776482582;0.009999999776482582;38.525001525878906;-5.190000057220459;-15.479999542236328;-30.3799991607666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.63100051879883;0.009999999776482582;334.29998779296875;0.009999999776482582;518415440;2368;50;28;0;0;0
1748649597;428974222;130.91000366210938;12.979999542236328;172.25999450683594;0.0;0.0;0.0;0.01850000023841858;-0.029750000685453415;0.996749997138977;4.179999828338623;2.940000057220459;-7.800000190734863;-5.825561046600342;-35.22589874267578;166.02999877929688;-0.009999999776482582;0.0;37.78300094604492;-5.239999771118164;-15.5600004196167;-31.149999618530273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.63999938964844;0.0;248.66000366210938;-0.009999999776482582;518415480;2368;50;28;0;0;0
1748649597;469552969;131.0;12.65999984741211;172.38999938964844;0.0;0.0;0.0;0.01850000023841858;-0.029750000685453415;0.996749997138977;9.699999809265137;3.740000009536743;-0.2800000011920929;-5.82556676864624;-35.22590255737305;166.02999877929688;-0.009999999776482582;0.009999999776482582;37.029998779296875;-5.28000020980835;-15.640000343322754;-31.920000076293945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.632999420166016;0.009999999776482582;285.3299865722656;-0.009999999776482582;518415520;2368;50;28;0;0;0
1748649597;509280802;130.9499969482422;12.380000114440918;172.3800048828125;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;5.920000076293945;1.1799999475479126;-2.759999990463257;-5.825572490692139;-35.22590255737305;166.02999877929688;-0.019999999552965164;0.0;36.26300048828125;-5.320000171661377;-15.710000038146973;-32.70000076293945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.64899826049805;0.0;71.97000122070312;-0.019999999552965164;518415560;2368;50;28;0;0;0
1748649597;549835426;130.8699951171875;12.130000114440918;172.38999938964844;0.0;0.0;0.0;0.01850000023841858;-0.029750000685453415;0.996749997138977;5.119999885559082;0.5799999833106995;-3.200000047683716;-5.825578212738037;-35.22590637207031;166.02999877929688;-0.019999999552965164;0.0;35.48099899291992;-5.360000133514404;-15.779999732971191;-33.470001220703125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.64699935913086;0.0;71.97000122070312;-0.019999999552965164;518415600;2368;50;28;0;0;0
1748649597;588831458;130.80999755859375;11.960000038146973;172.4600067138672;0.0;0.0;0.0;0.01850000023841858;-0.029750000685453415;0.9965000152587891;5.5;5.440000057220459;0.47999998927116394;-5.8255839347839355;-35.22590637207031;166.02999877929688;0.009999999776482582;0.009999999776482582;34.12699890136719;-5.409999847412109;-15.850000381469727;-34.2400016784668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.64699935913086;0.009999999776482582;124.91999816894531;0.009999999776482582;518415640;2368;50;28;0;0;0
1748649597;628848637;130.85000610351562;11.670000076293945;172.4499969482422;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;6.260000228881836;-3.6600000858306885;-1.5800000429153442;-5.825589656829834;-35.22591018676758;166.02999877929688;0.0;0.0;33.29999923706055;-5.449999809265137;-15.920000076293945;-35.0099983215332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.654998779296875;0.0;313.1199951171875;0.0;518415680;2368;50;28;0;0;0
1748649597;669133039;130.89999389648438;11.510000228881836;172.4499969482422;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;6.039999961853027;0.2199999988079071;0.5;-5.825595378875732;-35.22591018676758;166.02999877929688;-0.009999999776482582;0.009999999776482582;32.457000732421875;-5.489999771118164;-15.989999771118164;-35.790000915527344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.6349983215332;0.009999999776482582;285.42999267578125;-0.009999999776482582;518415720;2368;50;28;0;0;0
1748649597;709029105;130.9199981689453;11.289999961853027;172.4199981689453;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;6.820000171661377;-1.899999976158142;-1.4800000190734863;-5.825601100921631;-35.225914001464844;166.02999877929688;0.019999999552965164;0.0;31.59600067138672;-5.53000020980835;-16.059999465942383;-36.560001373291016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.63999938964844;0.0;253.47000122070312;0.019999999552965164;518415760;2368;50;28;0;0;0
1748649597;749167521;130.82000732421875;11.039999961853027;172.30999755859375;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;7.079999923706055;-0.46000000834465027;-4.860000133514404;-5.8256072998046875;-35.225914001464844;166.02999877929688;0.019999999552965164;0.0;30.725000381469727;-5.570000171661377;-16.1200008392334;-37.33000183105469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.63999938964844;0.0;253.47000122070312;0.019999999552965164;518415800;2368;50;28;0;0;0
1748649597;789455173;130.82000732421875;10.819999694824219;172.32000732421875;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;6.199999809265137;0.05999999865889549;-1.7000000476837158;-5.825613021850586;-35.22591781616211;166.02999877929688;0.019999999552965164;0.019999999552965164;29.215999603271484;-5.619999885559082;-16.190000534057617;-38.099998474121094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.63999938964844;0.019999999552965164;91.05000305175781;0.019999999552965164;518415840;2368;50;28;0;0;0
1748649597;829302869;130.66000366210938;10.649999618530273;172.4199981689453;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;4.800000190734863;4.920000076293945;-1.6399999856948853;-5.825618743896484;-35.22591781616211;166.02999877929688;0.0;0.009999999776482582;27.68199920654297;-5.659999847412109;-16.25;-38.880001068115234;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.6349983215332;0.009999999776482582;266.1600036621094;0.0;518415880;2368;50;28;0;0;0
1748649597;869599894;130.55999755859375;10.430000305175781;172.3800048828125;0.0;0.0;0.0;0.01875000074505806;-0.029500000178813934;0.996749997138977;8.020000457763672;0.1599999964237213;-3.4800000190734863;-5.825624942779541;-35.225921630859375;166.02999877929688;-0.009999999776482582;0.009999999776482582;26.118000030517578;-5.699999809265137;-16.309999465942383;-39.65999984741211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.62200164794922;0.009999999776482582;18.559999465942383;-0.009999999776482582;518415920;2368;50;28;0;0;0
1748649597;909564328;130.36000061035156;10.180000305175781;172.3000030517578;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;5.380000114440918;-3.0999999046325684;-7.079999923706055;-5.8256306648254395;-35.225921630859375;166.02999877929688;0.0;0.009999999776482582;24.523000717163086;-5.739999771118164;-16.3700008392334;-40.43000030517578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.8252339363098145;-35.22581481933594;52.625999450683594;0.009999999776482582;35.189998626708984;0.0;518415960;2368;50;28;0;0;0
1748649597;949613379;131.2899932861328;9.9399995803833;172.1999969482422;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;6.619999885559082;1.4600000381469727;-4.420000076293945;-5.825636386871338;-35.22592544555664;166.0;0.0;0.009999999776482582;22.889999389648438;-5.789999961853027;-16.43000030517578;-41.209999084472656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.8252339363098145;-35.22581481933594;52.625999450683594;0.009999999776482582;35.189998626708984;0.0;518416000;2368;50;28;0;0;0
1748649597;989849660;130.97000122070312;9.829999923706055;172.0500030517578;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;1.3600000143051147;-1.8200000524520874;-8.84000015258789;-5.8256425857543945;-35.22592544555664;166.0;-0.029999999329447746;0.009999999776482582;21.233999252319336;-5.829999923706055;-16.479999542236328;-41.9900016784668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.62900161743164;0.009999999776482582;230.0500030517578;-0.029999999329447746;518416040;2368;50;28;0;0;0
1748649598;28646963;130.8699951171875;9.579999923706055;172.1300048828125;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;7.800000190734863;1.659999966621399;-1.440000057220459;-5.825648307800293;-35.225929260253906;166.0;0.0;0.0;55.0989990234375;-5.880000114440918;-16.540000915527344;-0.6399999856948853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.60300064086914;0.0;268.9599914550781;0.0;518416080;2368;50;28;0;0;0
1748649598;69249457;130.82000732421875;9.34000015258789;172.1699981689453;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;7.639999866485596;0.5;-1.2999999523162842;-5.82565450668335;-35.225929260253906;166.0;0.0;0.0;55.06399917602539;-5.920000076293945;-16.600000381469727;-1.409999966621399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.60300064086914;0.0;234.8300018310547;0.0;518416120;2368;50;28;0;0;0
1748649598;109109402;130.67999267578125;9.050000190734863;172.11000061035156;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;6.420000076293945;-2.0799999237060547;-8.720000267028809;-5.825660705566406;-35.22593307495117;166.0;0.009999999776482582;0.0;55.01300048828125;-5.960000038146973;-16.649999618530273;-2.1700000762939453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.60499954223633;0.0;79.33999633789062;0.009999999776482582;518416160;2368;50;28;0;0;0
1748649598;148849109;130.61000061035156;8.819999694824219;172.1199951171875;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;8.399999618530273;0.10000000149011612;-0.9800000190734863;-5.825666427612305;-35.22593688964844;166.0;0.009999999776482582;0.0;54.944000244140625;-6.0;-16.700000762939453;-2.950000047683716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.60499954223633;0.0;79.33999633789062;0.009999999776482582;518416200;2368;50;28;0;0;0
1748649598;189213627;130.60000610351562;8.529999732971191;172.19000244140625;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;7.380000114440918;0.2800000011920929;0.4000000059604645;-5.825672626495361;-35.22593688964844;166.0;0.0;0.009999999776482582;54.8129997253418;-6.050000190734863;-16.75;-3.700000047683716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.60499954223633;0.009999999776482582;237.33999633789062;0.0;518416240;2368;50;28;0;0;0
1748649598;229289925;130.47999572753906;8.329999923706055;172.08999633789062;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;4.71999979019165;-4.480000019073486;-4.519999980926514;-5.825678825378418;-35.2259407043457;166.0;0.0;0.0;54.69900131225586;-6.090000152587891;-16.799999237060547;-4.480000019073486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.611000061035156;0.0;34.36000061035156;0.0;518416280;2368;50;28;0;0;0
1748649598;270479859;130.25999450683594;8.140000343322754;172.11000061035156;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;4.28000020980835;2.319999933242798;-3.740000009536743;-5.825684547424316;-35.2259407043457;166.0;0.0;0.009999999776482582;54.566001892089844;-6.130000114440918;-16.850000381469727;-5.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.597999572753906;0.009999999776482582;62.060001373291016;0.0;518416320;2368;50;28;0;0;0
1748649598;309513138;130.19000244140625;7.869999885559082;172.0399932861328;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;8.5600004196167;-3.0;-3.259999990463257;-5.825690746307373;-35.22594451904297;166.0;-0.009999999776482582;0.0;54.41899871826172;-6.170000076293945;-16.889999389648438;-6.03000020980835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.5989990234375;0.0;210.0800018310547;-0.009999999776482582;518416360;2368;50;28;0;0;0
1748649598;349460324;130.05999755859375;7.559999942779541;172.10000610351562;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;6.119999885559082;-0.2199999988079071;-1.2000000476837158;-5.82569694519043;-35.22594451904297;166.0;-0.009999999776482582;0.0;54.25600051879883;-6.21999979019165;-16.93000030517578;-6.809999942779541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.59000015258789;0.0;210.0800018310547;-0.009999999776482582;518416400;2368;50;28;0;0;0
1748649598;389732102;130.1300048828125;7.320000171661377;172.11000061035156;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;6.400000095367432;-3.4600000381469727;-0.11999999731779099;-5.825703144073486;-35.225948333740234;166.0;-0.009999999776482582;0.0;53.96799850463867;-6.260000228881836;-16.979999542236328;-7.590000152587891;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.59000015258789;0.0;170.7100067138672;-0.009999999776482582;518416440;2368;50;28;0;0;0
1748649598;428682764;130.0399932861328;7.119999885559082;172.02999877929688;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;4.920000076293945;-2.9200000762939453;-2.200000047683716;-5.825709342956543;-35.225948333740234;166.0;0.0;0.0;53.757999420166016;-6.300000190734863;-17.020000457763672;-8.369999885559082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.5890007019043;0.0;297.3800048828125;0.0;518416480;2368;50;28;0;0;0
1748649598;468759562;129.9199981689453;6.900000095367432;172.0;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;3.8399999141693115;-1.6200000047683716;-1.8799999952316284;-5.8257155418396;-35.2259521484375;166.0;0.009999999776482582;0.0;53.534000396728516;-6.349999904632568;-17.059999465942383;-9.149999618530273;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.590999603271484;0.0;303.2099914550781;0.009999999776482582;518416520;2368;50;28;0;0;0
1748649598;508850733;129.77000427246094;6.650000095367432;171.89999389648438;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;6.28000020980835;-2.9800000190734863;-6.460000038146973;-5.825721740722656;-35.225955963134766;166.0;-0.019999999552965164;0.0;53.29499816894531;-6.389999866485596;-17.09000015258789;-9.930000305175781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.590999603271484;0.0;270.2900085449219;-0.019999999552965164;518416560;2368;50;28;0;0;0
1748649598;548812543;129.66000366210938;6.400000095367432;171.8800048828125;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;4.960000038146973;-0.8199999928474426;-5.579999923706055;-5.825727939605713;-35.225955963134766;166.0;-0.019999999552965164;0.0;53.04100036621094;-6.429999828338623;-17.1299991607666;-10.699999809265137;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.58700180053711;0.0;270.2900085449219;-0.019999999552965164;518416600;2368;50;28;0;0;0
1748649598;589024452;129.60000610351562;6.260000228881836;171.99000549316406;0.0;0.0;0.0;0.01899999938905239;-0.029750000685453415;0.996749997138977;3.700000047683716;0.9200000166893005;-3.440000057220459;-5.8257341384887695;-35.22595977783203;166.0;-0.009999999776482582;0.0;52.59700012207031;-6.480000019073486;-17.15999984741211;-11.479999542236328;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.58700180053711;0.0;236.0399932861328;-0.009999999776482582;518416640;2368;50;28;0;0;0
1748649598;628908144;129.41000366210938;6.130000114440918;171.94000244140625;0.0;0.0;0.0;0.01850000023841858;-0.029750000685453415;0.9965000152587891;2.6600000858306885;-0.36000001430511475;-2.859999895095825;-5.825740337371826;-35.22595977783203;166.0;0.0;0.009999999776482582;52.292999267578125;-6.519999980926514;-17.200000762939453;-12.260000228881836;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.5890007019043;0.009999999776482582;125.13999938964844;0.0;518416680;2368;50;28;0;0;0
1748649598;669173047;129.30999755859375;5.860000133514404;171.91000366210938;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996999979019165;4.920000076293945;1.3799999952316284;0.6800000071525574;-5.825746536254883;-35.2259635925293;166.0;0.0;0.0;51.97800064086914;-6.559999942779541;-17.229999542236328;-13.039999961853027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.58700180053711;0.0;284.75;0.0;518416720;2368;50;28;0;0;0
1748649598;709121358;129.3300018310547;5.679999828338623;172.07000732421875;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.996749997138977;3.559999942779541;4.71999979019165;-0.30000001192092896;-5.8257527351379395;-35.22596740722656;166.0;0.009999999776482582;0.0;51.64799880981445;-6.610000133514404;-17.260000228881836;-13.819999694824219;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.58300018310547;0.0;258.4800109863281;0.009999999776482582;518416760;2368;50;28;0;0;0
1748649598;749156410;129.1999969482422;5.570000171661377;172.16000366210938;0.0;0.0;0.0;0.01875000074505806;-0.029750000685453415;0.9965000152587891;1.2599999904632568;1.7799999713897705;-6.5;-5.825758934020996;-35.22596740722656;166.0;0.009999999776482582;0.0;51.29899978637695;-6.650000095367432;-17.290000915527344;-14.600000381469727;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.58100128173828;0.0;258.4800109863281;0.009999999776482582;518416800;2368;50;28;0;0;0
1748649598;789615419;128.8800048828125;5.429999828338623;172.2100067138672;0.0;0.0;0.0;0.01875000074505806;-0.029500000178813934;0.996749997138977;1.5800000429153442;3.299999952316284;-9.619999885559082;-5.825765132904053;-35.22597122192383;166.0;0.0;0.0;50.69900131225586;-6.690000057220459;-17.31999969482422;-15.380000114440918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.58100128173828;0.0;294.7099914550781;0.0;518416840;2368;50;28;0;0;0
1748649598;829591352;128.8699951171875;5.210000038146973;172.30999755859375;0.0;0.0;0.0;0.01875000074505806;-0.029500000178813934;0.9965000152587891;5.019999980926514;4.400000095367432;0.41999998688697815;-5.825771331787109;-35.22597122192383;166.0;0.0;0.009999999776482582;50.310001373291016;-6.730000019073486;-17.350000381469727;-16.15999984741211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.825234413146973;-35.22581481933594;52.597999572753906;0.009999999776482582;97.4000015258789;0.0;518416880;2368;50;28;0;0;0
